key,id,eco,Name,book,fen6,mainline,slug,eval,checkmate,family,white,draw,black,family name
r1b2rk1/1pq2ppp/p2bpn2/8/2BN4/2P4P/PP2QPP1/R1B2RK1 w -,60499,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b2rk1/1pq2ppp/p2bpn2/8/2BN4/2P4P/PP2QPP1/R1B2RK1 w - - 1 14,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.c3 Qc7 12.Qe2 Bd6 13.h3 O-O,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...12.Qe2-Bd6-13.h3-O-O,0,0,632,27.42,41.94,30.65,French Defense
r1b1kb1r/1p3ppp/p2qpn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 b kq,60500,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1p3ppp/p2qpn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 b kq - 1 11,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3,0.25,0,632,37.23,43.07,19.7,French Defense
r3kb1r/1p1b1ppp/p2qpn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 w kq,60501,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r3kb1r/1p1b1ppp/p2qpn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 w kq - 2 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3 Bd7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3-Bd7,0.4,0,632,29.08,51.06,19.86,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 w kq,60502,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQ1RK1 w kq - 2 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3 Qc7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3-Qc7,0.36,0,632,39.43,40.06,20.5,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B3Q2/PPP2PPP/R1B2RK1 b kq,60503,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B3Q2/PPP2PPP/R1B2RK1 b kq - 3 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3 Qc7 12.Qf3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3-Qc7-12.Qf3,0,0,632,42.63,39.47,17.89,French Defense
r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B3Q2/PPP2PPP/R1B2RK1 w kq,60504,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B3Q2/PPP2PPP/R1B2RK1 w kq - 4 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3 Qc7 12.Qf3 Bd6,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3-Qc7-12.Qf3-Bd6,0.03,0,632,42.47,39.25,18.28,French Defense
r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B3Q1P/PPP2PP1/R1B2RK1 b kq,60505,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B3Q1P/PPP2PP1/R1B2RK1 b kq - 0 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Bb3 Qc7 12.Qf3 Bd6 13.h3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Bb3-Qc7-12.Qf3-Bd6-13.h3,0,0,632,47.29,35.66,17.05,French Defense
r3kb1r/1p1b1ppp/p2qpn2/8/2BN4/8/PPP2PPP/R1BQR1K1 w kq,60506,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r3kb1r/1p1b1ppp/p2qpn2/8/2BN4/8/PPP2PPP/R1BQR1K1 w kq - 2 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Bd7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Bd7,0.46,0,632,38.71,35.48,25.81,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/2BN4/8/PPP2PPP/R1BQR1K1 w kq,60507,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/2BN4/8/PPP2PPP/R1BQR1K1 w kq - 2 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7,0.35,0,632,36.5,41.2,22.3,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 b kq,60508,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 b kq - 3 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bb3,0.3,0,632,30.97,44.69,24.34,French Defense
r3kb1r/1pqb1ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 w kq,60509,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r3kb1r/1pqb1ppp/p3pn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 w kq - 4 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bb3-Bd7,0.35,0,632,27.82,38.35,33.83,French Defense
r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 w kq,60510,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B6/PPP2PPP/R1BQR1K1 w kq - 4 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bb3-Bd6,0.08,0,632,33.23,46.84,19.94,French Defense
r1b1k2r/1pq2ppp/p2bpn2/5N2/8/1B6/PPP2PPP/R1BQR1K1 b kq,60511,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/5N2/8/1B6/PPP2PPP/R1BQR1K1 b kq - 5 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bb3-Bd6-13.Nf5,0.02,0,632,27.47,49.45,23.08,French Defense
r1b1k2r/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR1K1 w kq,60512,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR1K1 w kq - 0 14,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...12.Bb3-Bd6-13.Nf5-Bxh2,0.16,0,632,27.62,49.17,23.2,French Defense
r1b1k2r/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR2K b kq,60513,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR2K b kq - 1 14,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...12.Bb3-Bd6-13.Nf5-Bxh2-14.Kh1,0.02,0,632,27.72,48.91,23.37,French Defense
r1b2rk1/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR2K w -,60514,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b2rk1/1pq2ppp/p3pn2/5N2/8/1B6/PPP2PPb/R1BQR2K w - - 2 15,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...13.Nf5-Bxh2-14.Kh1-O-O,0.2,0,632,26.04,50.3,23.67,French Defense
r1b2rk1/1pq2pNp/p3pn2/8/8/1B6/PPP2PPb/R1BQR2K b -,60515,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b2rk1/1pq2pNp/p3pn2/8/8/1B6/PPP2PPb/R1BQR2K b - - 0 15,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...13.Nf5-Bxh2-14.Kh1-O-O-15.Nxg7,0.06,0,632,26.04,50.3,23.67,French Defense
r1br2k1/1pq2pNp/p3pn2/8/8/1B6/PPP2PPb/R1BQR2K w -,60516,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br2k1/1pq2pNp/p3pn2/8/8/1B6/PPP2PPb/R1BQR2K w - - 1 16,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...14.Kh1-O-O-15.Nxg7-Rd8,0.02,0,632,21.92,53.42,24.66,French Defense
r1br2k1/1pq2pNp/p3pn2/8/8/1B3Q2/PPP2PPb/R1B1R2K b -,60517,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br2k1/1pq2pNp/p3pn2/8/8/1B3Q2/PPP2PPb/R1B1R2K b - - 2 16,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...14.Kh1-O-O-15.Nxg7-Rd8-16.Qf3,0,0,632,23.02,51.8,25.18,French Defense
r1br4/1pq2pkp/p3pn2/8/8/1B3Q2/PPP2PPb/R1B1R2K w -,60518,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br4/1pq2pkp/p3pn2/8/8/1B3Q2/PPP2PPb/R1B1R2K w - - 0 17,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3 Kxg7,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...15.Nxg7-Rd8-16.Qf3-Kxg7,0.13,0,632,23.02,51.8,25.18,French Defense
r1br4/1pq2pkp/p3pn1B/8/8/1B3Q2/PPP2PPb/R3R2K b -,60519,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br4/1pq2pkp/p3pn1B/8/8/1B3Q2/PPP2PPb/R3R2K b - - 1 17,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3 Kxg7 17.Bh6+,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...15.Nxg7-Rd8-16.Qf3-Kxg7-17.Bh6,0,0,632,23.08,55.38,21.54,French Defense
r1br4/1pq2p1p/p3pnkB/8/8/1B3Q2/PPP2PPb/R3R2K w -,60520,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br4/1pq2p1p/p3pnkB/8/8/1B3Q2/PPP2PPb/R3R2K w - - 2 18,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3 Kxg7 17.Bh6+ Kg6,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...16.Qf3-Kxg7-17.Bh6-Kg6,0.04,0,632,23.08,55.38,21.54,French Defense
r1br4/1pq2p1p/p3pnkB/8/8/1BP2Q2/PP3PPb/R3R2K b -,60521,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br4/1pq2p1p/p3pnkB/8/8/1BP2Q2/PP3PPb/R3R2K b - - 0 18,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3 Kxg7 17.Bh6+ Kg6 18.c3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...16.Qf3-Kxg7-17.Bh6-Kg6-18.c3,0.09,0,632,22.5,57.5,20,French Defense
r1br4/1pq2p1p/p3p1kB/7n/8/1BP2Q2/PP3PPb/R3R2K w -,60522,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1br4/1pq2p1p/p3p1kB/7n/8/1BP2Q2/PP3PPb/R3R2K w - - 1 19,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.Nf5 Bxh2+ 14.Kh1 O-O 15.Nxg7 Rd8 16.Qf3 Kxg7 17.Bh6+ Kg6 18.c3 Nh5,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line...17.Bh6-Kg6-18.c3-Nh5,0.08,0,632,21.7,57.55,20.75,French Defense
r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B5P/PPP2PP1/R1BQR1K1 b kq,60523,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/8/3N4/1B5P/PPP2PP1/R1BQR1K1 b kq - 0 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bb3 Bd6 13.h3,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bb3-Bd6-13.h3,0,0,632,42.19,41.41,16.41,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/3N4/8/PPP2PPP/R1BQRBK1 b kq,60524,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/3N4/8/PPP2PPP/R1BQRBK1 b kq - 3 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Bf1,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Bf1,0,0,632,41.13,38.3,20.57,French Defense
r1b1kb1r/1pq2ppp/p3pn2/8/2BN4/8/PPP1QPPP/R1B1R1K1 b kq,60525,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1kb1r/1pq2ppp/p3pn2/8/2BN4/8/PPP1QPPP/R1B1R1K1 b kq - 3 12,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Qe2,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Qe2,0.21,0,632,45.16,35.48,19.35,French Defense
r1b1k2r/1pq2ppp/p2bpn2/8/2BN4/8/PPP1QPPP/R1B1R1K1 w kq,60526,C07,French Defense: Tarrasch; Open; Chistyakov; Modern Line,book,r1b1k2r/1pq2ppp/p2bpn2/8/2BN4/8/PPP1QPPP/R1B1R1K1 w kq - 4 13,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5 5.Ngf3 cxd4 6.Bc4 Qd6 7.O-O Nf6 8.Nb3 Nc6 9.Nbxd4 Nxd4 10.Nxd4 a6 11.Re1 Qc7 12.Qe2 Bd6,French-Defense-Tarrasch-Open-Chistyakov-Modern-Line-11.Re1-Qc7-12.Qe2-Bd6,0.55,0,632,56.03,26.72,17.24,French Defense
rnbqkbnr/pp3ppp/8/2pp4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq,3097,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rnbqkbnr/pp3ppp/8/2pp4/3P4/8/PPPN1PPP/R1BQKBNR w KQkq - 0 5,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation,0.29,0,632,30.78,45.21,24,French Defense
rnbqkbnr/pp3ppp/8/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR b KQkq,9363,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rnbqkbnr/pp3ppp/8/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR b KQkq - 1 5,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5,0.14,0,632,26.9,48.24,24.86,French Defense
r1bqkbnr/pp3ppp/2n5/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR w KQkq,9364,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,r1bqkbnr/pp3ppp/2n5/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR w KQkq - 2 6,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Nc6,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Nc6,0.34,0,632,30.78,44.72,24.5,French Defense
r1bqkbnr/pp3ppp/2n5/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR b KQkq,9365,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,r1bqkbnr/pp3ppp/2n5/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR b KQkq - 3 6,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Nc6 6.Qe2+,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Nc6-6.Qe2,0.22,0,632,35.11,34.35,30.53,French Defense
rn1qkbnr/pp1b1ppp/8/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR w KQkq,9367,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rn1qkbnr/pp1b1ppp/8/1Bpp4/3P4/8/PPPN1PPP/R1BQK1NR w KQkq - 2 6,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Bd7,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Bd7,0.19,0,632,22.3,52.29,25.41,French Defense
rn1qkbnr/pp1b1ppp/8/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR b KQkq,9368,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rn1qkbnr/pp1b1ppp/8/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR b KQkq - 3 6,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Bd7 6.Qe2+,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Bd7-6.Qe2,0.08,0,632,19.96,52.22,27.82,French Defense
rn1qk1nr/pp1bbppp/8/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR w KQkq,9369,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rn1qk1nr/pp1bbppp/8/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR w KQkq - 4 7,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Bd7 6.Qe2+ Be7,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Bd7-6.Qe2-Be7,0.05,0,632,18.39,49.22,32.38,French Defense
rnbqkbnr/pp3ppp/8/2pp4/3P4/5N2/PPPN1PPP/R1BQKB1R b KQkq,9370,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rnbqkbnr/pp3ppp/8/2pp4/3P4/5N2/PPPN1PPP/R1BQKB1R b KQkq - 1 5,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Ngf3,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Ngf3,0.23,0,632,32.49,44.59,22.92,French Defense
rnbqkbnr/1p3ppp/p7/2pp4/3P4/5N2/PPPNBPPP/R1BQK2R b KQkq,60361,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,rnbqkbnr/1p3ppp/p7/2pp4/3P4/5N2/PPPNBPPP/R1BQK2R b KQkq - 1 6,1.e4 e6 2.d4 d5 3.Nd2 c5 4.Ngf3 a6 5.exd5 exd5 6.Be2,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Ngf3-a6-6.Be2,0.23,0,632,31.23,45.95,22.82,French Defense
r1bqk1nr/pp2bppp/2n5/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR w KQkq,60561,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,r1bqk1nr/pp2bppp/2n5/1Bpp4/3P4/8/PPPNQPPP/R1B1K1NR w KQkq - 4 7,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Nc6 6.Qe2+ Be7,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Nc6-6.Qe2-Be7,0.23,0,632,32.18,32.18,35.63,French Defense
r1bqk1nr/pp2bppp/2n5/1BPp4/8/8/PPPNQPPP/R1B1K1NR b KQkq,60562,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,r1bqk1nr/pp2bppp/2n5/1BPp4/8/8/PPPNQPPP/R1B1K1NR b KQkq - 0 7,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Nc6 6.Qe2+ Be7 7.dxc5,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation-5.Bb5-Nc6-6.Qe2-Be7-7.dxc5,0.21,0,632,32.48,32.48,35.03,French Defense
r1bqk2r/pp2bppp/2n2n2/1BPp4/8/8/PPPNQPPP/R1B1K1NR w KQkq,60563,C08,French Defense: Tarrasch; Open; Delayed Exchange Variation,book,r1bqk2r/pp2bppp/2n2n2/1BPp4/8/8/PPPNQPPP/R1B1K1NR w KQkq - 1 8,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Bb5+ Nc6 6.Qe2+ Be7 7.dxc5 Nf6,French-Defense-Tarrasch-Open-Delayed-Exchange-Variation...6.Qe2-Be7-7.dxc5-Nf6,0.13,0,632,32.48,32.48,35.03,French Defense
